"","db","Released.Info","Actual","Open","High","Low","Close","CC_Delta","CL_Delta","HC_Delta"
"17472","Commodity Index AUD",2014-10-01 23:00:00,"87.8",1.2631,1.264,1.2584,1.2623,45.9999999999994,-8.99999999999901,76.0000000000005
"17473","Commodity Index AUD",2014-09-30 23:00:00,"91.7",1.2685,1.2702,1.2571,1.2631,-7.99999999999912,-46.9999999999993,9.00000000000123
"17474","Commodity Index AUD",2014-09-29 23:00:00,"91.7",1.2691,1.2715,1.2664,1.2685,-54.0000000000007,-113.999999999999,17.0000000000003
"17475","Commodity Index AUD",2014-09-26 23:00:00,"91.7",1.2751,1.2761,1.2677,1.2684,0.99999999999989,-20,31.000000000001
"17476","Commodity Index AUD",2014-09-25 23:00:00,"91.7",1.278,1.2783,1.2697,1.2751,-66.9999999999993,-73.9999999999985,10.0000000000011
"17477","Commodity Index AUD",2014-09-24 23:00:00,"91.7",1.2847,1.2864,1.2774,1.278,-29.0000000000012,-82.9999999999997,2.99999999999967
"17478","Commodity Index AUD",2014-09-23 23:00:00,"91.7",1.2849,1.2901,1.2843,1.2847,-66.9999999999993,-72.9999999999986,17.0000000000003
"17479","Commodity Index AUD",2014-09-22 23:00:00,"91.7",1.2827,1.2868,1.2816,1.2849,-1.99999999999978,-5.99999999999934,52.0000000000009
"17480","Commodity Index AUD",2014-09-19 23:00:00,"91.7",1.2923,1.2929,1.2829,1.2829,20,-12.9999999999986,39.0000000000001
"17481","Commodity Index AUD",2014-09-18 23:00:00,"91.7",1.2865,1.293,1.2835,1.2923,-94.0000000000008,-94.0000000000008,5.99999999999934
"17482","Commodity Index AUD",2014-09-17 23:00:00,"91.7",1.296,1.2981,1.2852,1.2865,58.0000000000003,-29.9999999999989,64.9999999999995
"17483","Commodity Index AUD",2014-09-16 23:00:00,"91.7",1.294,1.2995,1.2923,1.296,-95.0000000000006,-108.000000000001,20.9999999999999
"17484","Commodity Index AUD",2014-09-15 23:00:00,"91.7",1.2971,1.298,1.2909,1.294,20,-17.0000000000003,55.0000000000006
"17485","Commodity Index AUD",2014-09-12 23:00:00,"91.7",1.2925,1.2979,1.2909,1.2963,-22.9999999999997,-54.0000000000007,17.0000000000003
"17486","Commodity Index AUD",2014-09-11 23:00:00,"91.7",1.2917,1.2952,1.2897,1.2925,38.0000000000003,-16.0000000000005,54.0000000000007
"17487","Commodity Index AUD",2014-09-10 23:00:00,"91.7",1.2937,1.2963,1.2884,1.2917,7.99999999999912,-20,34.9999999999984
"17488","Commodity Index AUD",2014-09-09 23:00:00,"91.7",1.2895,1.2957,1.286,1.2937,-20,-53.0000000000008,25.9999999999994
"17489","Commodity Index AUD",2014-09-08 23:00:00,"91.7",1.2943,1.2961,1.2882,1.2895,41.9999999999998,-35.0000000000006,61.9999999999998
"17490","Commodity Index AUD",2014-09-05 23:00:00,"91.7",1.2944,1.2988,1.2922,1.2951,-55.9999999999983,-68.9999999999991,10.0000000000011
"17491","Commodity Index AUD",2014-09-04 23:00:00,"91.7",1.315,1.3154,1.292,1.2944,6.99999999999923,-21.9999999999998,43.9999999999996
"17492","Commodity Index AUD",2014-09-03 23:00:00,"91.7",1.3133,1.316,1.3122,1.315,-206,-229.999999999999,3.99999999999956
"17493","Commodity Index AUD",2014-09-02 23:00:00,"91.7",1.3128,1.3137,1.311,1.3133,17.0000000000003,-10.9999999999988,27.0000000000015
"17494","Commodity Index AUD",2014-09-01 23:00:00,"91.7",1.3138,1.3145,1.3119,1.3128,4.99999999999945,-18.0000000000002,9.00000000000123
"17495","Commodity Index AUD",2014-08-29 23:00:00,"92.1",1.3182,1.3196,1.3132,1.3132,-3.99999999999956,-12.9999999999986,13.0000000000008
"17496","Commodity Index AUD",2014-08-28 23:00:00,"92.1",1.3193,1.3221,1.316,1.3182,-50.0000000000012,-50.0000000000012,14.0000000000007
"17497","Commodity Index AUD",2014-08-27 23:00:00,"92.1",1.3167,1.321,1.3153,1.3193,-10.9999999999988,-32.9999999999986,28.0000000000014
"17498","Commodity Index AUD",2014-08-26 23:00:00,"92.1",1.3192,1.3215,1.3165,1.3167,25.9999999999994,-14.0000000000007,42.9999999999997
"17499","Commodity Index AUD",2014-08-25 23:00:00,"92.1",1.3211,1.322,1.3184,1.3192,-24.9999999999995,-26.9999999999992,22.9999999999997
"17500","Commodity Index AUD",2014-08-22 23:00:00,"92.1",1.3281,1.3297,1.3221,1.3242,-50.0000000000012,-58.0000000000003,-21.9999999999998
"17501","Commodity Index AUD",2014-08-21 23:00:00,"92.1",1.3259,1.3288,1.3242,1.3281,-39.0000000000001,-60.0000000000001,16.0000000000005
"17502","Commodity Index AUD",2014-08-20 23:00:00,"92.1",1.332,1.3324,1.3256,1.3259,21.9999999999998,-17.0000000000003,28.999999999999
"17503","Commodity Index AUD",2014-08-19 23:00:00,"92.1",1.3364,1.3365,1.3313,1.332,-60.9999999999999,-64.0000000000018,3.99999999999956
"17504","Commodity Index AUD",2014-08-18 23:00:00,"92.1",1.3391,1.3399,1.3353,1.3364,-43.9999999999996,-51.000000000001,0.99999999999989
"17505","Commodity Index AUD",2014-08-15 23:00:00,"92.1",1.3365,1.3412,1.3359,1.3401,-37.0000000000004,-48.0000000000014,-1.99999999999978
"17506","Commodity Index AUD",2014-08-14 23:00:00,"92.1",1.3364,1.3408,1.3349,1.3365,36.0000000000005,-5.99999999999934,46.9999999999993
"17507","Commodity Index AUD",2014-08-13 23:00:00,"92.1",1.3369,1.3415,1.3342,1.3364,0.99999999999989,-15.0000000000006,43.9999999999996
"17508","Commodity Index AUD",2014-08-12 23:00:00,"92.1",1.3385,1.3386,1.3336,1.3369,-4.99999999999945,-26.9999999999992,45.9999999999994
"17509","Commodity Index AUD",2014-08-11 23:00:00,"92.1",1.3401,1.3415,1.3381,1.3385,-16.0000000000005,-49.0000000000013,0.99999999999989
"17510","Commodity Index AUD",2014-08-08 23:00:00,"92.1",1.3364,1.3433,1.3344,1.341,-24.9999999999995,-28.999999999999,4.99999999999945
"17511","Commodity Index AUD",2014-08-07 23:00:00,"92.1",1.3383,1.3394,1.3337,1.3364,45.9999999999994,-20,68.9999999999991
"17512","Commodity Index AUD",2014-08-06 23:00:00,"92.1",1.3376,1.3387,1.3333,1.3383,-19.0000000000001,-45.9999999999994,10.9999999999988
"17513","Commodity Index AUD",2014-08-05 23:00:00,"92.1",1.3422,1.3425,1.3358,1.3376,7.00000000000145,-42.9999999999997,11.000000000001
"17514","Commodity Index AUD",2014-08-04 23:00:00,"92.1",1.3427,1.3433,1.341,1.3422,-46.0000000000016,-63.9999999999996,2.99999999999967
"17515","Commodity Index AUD",2014-08-01 23:00:00,"92.1",1.339,1.3445,1.3379,1.3427,-4.99999999999945,-17.0000000000003,5.99999999999934
"17516","Commodity Index AUD",2014-07-31 23:00:00,"94.6",1.3397,1.3401,1.3372,1.339,37.0000000000004,-10.9999999999988,55.0000000000006
"17517","Commodity Index AUD",2014-07-30 23:00:00,"94.6",1.3409,1.3415,1.3367,1.3397,-6.99999999999923,-24.9999999999995,4.00000000000178
"17518","Commodity Index AUD",2014-07-29 23:00:00,"94.6",1.344,1.3444,1.3404,1.3409,-12.0000000000009,-41.9999999999998,5.99999999999934
"17519","Commodity Index AUD",2014-07-28 23:00:00,"94.6",1.3433,1.3444,1.3427,1.344,-31.000000000001,-36.0000000000005,3.99999999999956
"17520","Commodity Index AUD",2014-07-25 23:00:00,"94.6",1.3464,1.3476,1.3422,1.343,10.0000000000011,-2.99999999999967,14.0000000000007
"17521","Commodity Index AUD",2014-07-24 23:00:00,"94.6",1.3464,1.3485,1.3438,1.3464,-34.0000000000007,-41.9999999999998,11.9999999999987
"17522","Commodity Index AUD",2014-07-23 23:00:00,"94.6",1.3466,1.3474,1.3455,1.3464,0,-25.9999999999994,20.9999999999999
"17523","Commodity Index AUD",2014-07-22 23:00:00,"94.6",1.3524,1.353,1.3459,1.3466,-1.99999999999978,-11.000000000001,7.99999999999912
"17524","Commodity Index AUD",2014-07-21 23:00:00,"94.6",1.3528,1.3549,1.3513,1.3524,-58.0000000000003,-64.9999999999995,5.99999999999934
"17525","Commodity Index AUD",2014-07-18 23:00:00,"94.6",1.3526,1.3536,1.3491,1.3524,0,-11.000000000001,24.9999999999995
"17526","Commodity Index AUD",2014-07-17 23:00:00,"94.6",1.3525,1.354,1.3517,1.3526,-1.99999999999978,-35.0000000000006,9.9999999999989
"17527","Commodity Index AUD",2014-07-16 23:00:00,"94.6",1.3568,1.3573,1.3521,1.3525,0.99999999999989,-8.00000000000134,15.0000000000006
"17528","Commodity Index AUD",2014-07-15 23:00:00,"94.6",1.3619,1.3628,1.3562,1.3568,-42.9999999999997,-46.9999999999993,4.99999999999945
"17529","Commodity Index AUD",2014-07-14 23:00:00,"94.6",1.3603,1.364,1.3597,1.3619,-51.000000000001,-57.0000000000004,8.99999999999901
"17530","Commodity Index AUD",2014-07-11 23:00:00,"94.6",1.3609,1.3625,1.3592,1.3608,11.000000000001,-11.000000000001,32.0000000000009
"17531","Commodity Index AUD",2014-07-10 23:00:00,"94.6",1.3642,1.3651,1.3589,1.3609,-0.99999999999989,-17.0000000000003,16.0000000000005
"17532","Commodity Index AUD",2014-07-09 23:00:00,"94.6",1.3612,1.3649,1.3602,1.3642,-33.0000000000008,-53.0000000000008,8.99999999999901
"17533","Commodity Index AUD",2014-07-08 23:00:00,"94.6",1.3605,1.3617,1.3588,1.3612,30.0000000000011,-9.9999999999989,37.0000000000004
"17534","Commodity Index AUD",2014-07-07 23:00:00,"94.6",1.3598,1.3609,1.3576,1.3605,6.99999999999923,-17.0000000000003,11.9999999999987
"17535","Commodity Index AUD",2014-07-04 23:00:00,"94.6",1.361,1.3611,1.3586,1.3595,10.0000000000011,-19.0000000000001,14.0000000000007
"17536","Commodity Index AUD",2014-07-03 23:00:00,"94.6",1.366,1.3664,1.3596,1.361,-15.0000000000006,-23.9999999999996,0.99999999999989
"17537","Commodity Index AUD",2014-07-02 23:00:00,"94.6",1.3679,1.3683,1.3643,1.366,-50.0000000000012,-64.0000000000018,3.99999999999956
"17538","Commodity Index AUD",2014-07-01 23:00:00,"94.6",1.3692,1.37,1.3676,1.3679,-18.9999999999979,-35.9999999999983,4.00000000000178
"17539","Commodity Index AUD",2014-06-30 23:00:00,"97.4",1.3647,1.3698,1.364,1.3692,-13.0000000000008,-16.0000000000005,8.00000000000134
"17540","Commodity Index AUD",2014-06-27 23:00:00,"97.4",1.3612,1.3651,1.361,1.3649,42.9999999999997,-8.99999999999901,48.999999999999
"17541","Commodity Index AUD",2014-06-26 23:00:00,"97.4",1.3629,1.3641,1.3576,1.3612,37.0000000000004,-1.99999999999978,39.0000000000001
"17542","Commodity Index AUD",2014-06-25 23:00:00,"97.4",1.3606,1.3651,1.3601,1.3629,-17.0000000000003,-53.0000000000008,12.0000000000009
"17543","Commodity Index AUD",2014-06-24 23:00:00,"97.4",1.3605,1.3628,1.3584,1.3606,22.9999999999997,-4.99999999999945,44.9999999999995
"17544","Commodity Index AUD",2014-06-23 23:00:00,"97.4",1.3592,1.3614,1.3574,1.3605,0.99999999999989,-20.9999999999999,22.9999999999997
"17545","Commodity Index AUD",2014-06-20 23:00:00,"97.4",1.3608,1.3634,1.3565,1.36,4.99999999999945,-26.0000000000016,13.9999999999985
"17546","Commodity Index AUD",2014-06-19 23:00:00,"97.4",1.3595,1.3644,1.3584,1.3608,-7.99999999999912,-42.9999999999997,25.9999999999994
"17547","Commodity Index AUD",2014-06-18 23:00:00,"97.4",1.3547,1.3599,1.3542,1.3595,13.0000000000008,-10.9999999999988,49.0000000000013
"17548","Commodity Index AUD",2014-06-17 23:00:00,"97.4",1.3574,1.3587,1.3536,1.3547,47.9999999999992,-4.99999999999945,52.0000000000009
"17549","Commodity Index AUD",2014-06-16 23:00:00,"97.4",1.3537,1.3579,1.3513,1.3574,-26.9999999999992,-38.0000000000003,13.0000000000008
"17550","Commodity Index AUD",2014-06-13 23:00:00,"97.4",1.3552,1.3579,1.3521,1.354,33.9999999999985,-27.0000000000015,39.0000000000001
"17551","Commodity Index AUD",2014-06-12 23:00:00,"97.4",1.3531,1.3572,1.3512,1.3552,-11.9999999999987,-30.9999999999988,27.0000000000015
"17552","Commodity Index AUD",2014-06-11 23:00:00,"97.4",1.3547,1.3557,1.3522,1.3532,20,-20,40
"17553","Commodity Index AUD",2014-06-10 23:00:00,"97.4",1.3594,1.3602,1.3534,1.3547,-15.0000000000006,-24.9999999999995,9.9999999999989
"17554","Commodity Index AUD",2014-06-09 23:00:00,"97.4",1.3644,1.3669,1.3583,1.3594,-46.9999999999993,-60.0000000000001,8.00000000000134
"17555","Commodity Index AUD",2014-06-06 23:00:00,"97.4",1.366,1.3677,1.3621,1.3643,-49.0000000000013,-60.0000000000001,25.9999999999994
"17556","Commodity Index AUD",2014-06-05 23:00:00,"97.4",1.3599,1.367,1.3503,1.366,-17.0000000000003,-39.0000000000001,16.9999999999981
"17557","Commodity Index AUD",2014-06-04 23:00:00,"97.4",1.3628,1.3639,1.3597,1.3599,60.9999999999999,-96.0000000000005,70.9999999999988
"17558","Commodity Index AUD",2014-06-03 23:00:00,"97.4",1.3597,1.3648,1.3588,1.3628,-28.999999999999,-31.000000000001,10.9999999999988
"17559","Commodity Index AUD",2014-06-02 23:00:00,"97.4",1.3635,1.3644,1.3588,1.3597,31.000000000001,-8.99999999999901,51.000000000001
"17560","Commodity Index AUD",2014-05-30 23:00:00,"100",1.3602,1.365,1.3599,1.3635,-38.0000000000003,-46.9999999999993,9.00000000000123
"17561","Commodity Index AUD",2014-05-29 23:00:00,"100",1.3591,1.3626,1.3586,1.3602,32.9999999999986,-2.99999999999967,47.9999999999992
"17562","Commodity Index AUD",2014-05-28 23:00:00,"100",1.3635,1.3638,1.3589,1.3591,11.000000000001,-4.99999999999945,35.0000000000006
"17563","Commodity Index AUD",2014-05-27 23:00:00,"100",1.3646,1.3669,1.3613,1.3635,-43.9999999999996,-45.9999999999994,2.99999999999967
"17564","Commodity Index AUD",2014-05-26 23:00:00,"100",1.3628,1.3655,1.3615,1.3646,-11.000000000001,-33.0000000000008,22.9999999999997
"17565","Commodity Index AUD",2014-05-23 23:00:00,"100",1.3656,1.366,1.3616,1.3629,17.0000000000003,-14.0000000000007,25.9999999999994
"17566","Commodity Index AUD",2014-05-22 23:00:00,"100",1.3687,1.3688,1.3645,1.3656,-26.9999999999992,-40,4.00000000000178
"17567","Commodity Index AUD",2014-05-21 23:00:00,"100",1.3702,1.3723,1.3635,1.3687,-31.000000000001,-41.9999999999998,0.99999999999989
"17568","Commodity Index AUD",2014-05-20 23:00:00,"100",1.3709,1.3714,1.3678,1.3702,-15.0000000000006,-67.0000000000015,20.9999999999999
"17569","Commodity Index AUD",2014-05-19 23:00:00,"100",1.3703,1.3734,1.3689,1.3709,-6.99999999999923,-31.000000000001,4.99999999999945
"17570","Commodity Index AUD",2014-05-16 23:00:00,"100",1.371,1.3727,1.3685,1.3694,15.0000000000006,-4.99999999999945,40
"17571","Commodity Index AUD",2014-05-15 23:00:00,"100",1.3715,1.3732,1.3648,1.371,-16.0000000000005,-24.9999999999995,17.0000000000003
"17572","Commodity Index AUD",2014-05-14 23:00:00,"100",1.3704,1.3731,1.3698,1.3715,-4.99999999999945,-66.9999999999993,17.0000000000003
"17573","Commodity Index AUD",2014-05-13 23:00:00,"100",1.3757,1.3772,1.3689,1.3704,10.9999999999988,-6.00000000000156,26.9999999999992
"17574","Commodity Index AUD",2014-05-12 23:00:00,"100",1.3755,1.3775,1.3749,1.3757,-52.9999999999986,-67.9999999999992,15.0000000000006
"17575","Commodity Index AUD",2014-05-09 23:00:00,"100",1.384,1.3845,1.3745,1.3758,-0.99999999999989,-8.99999999999901,17.0000000000003
"17576","Commodity Index AUD",2014-05-08 23:00:00,"100",1.391,1.3993,1.3833,1.384,-81.9999999999999,-94.9999999999984,5.00000000000167
"17577","Commodity Index AUD",2014-05-07 23:00:00,"100",1.3928,1.3939,1.391,1.391,-70.0000000000012,-77.0000000000004,82.9999999999997
"17578","Commodity Index AUD",2014-05-06 23:00:00,"100",1.3875,1.3951,1.3872,1.3928,-18.0000000000002,-18.0000000000002,10.9999999999988
"17579","Commodity Index AUD",2014-05-05 23:00:00,"100",1.3871,1.3887,1.3865,1.3875,53.0000000000008,-2.99999999999967,76.0000000000005
"17580","Commodity Index AUD",2014-05-02 23:00:00,"100",1.387,1.3881,1.3812,1.3869,5.99999999999934,-3.99999999999956,18.0000000000002
"17581","Commodity Index AUD",2014-05-01 23:00:00,"100",1.3867,1.3889,1.3863,1.387,-0.99999999999989,-58.0000000000003,10.9999999999988
"17582","Commodity Index AUD",2014-04-30 23:00:00,"104",1.3812,1.3877,1.3775,1.3867,2.99999999999967,-3.99999999999956,21.9999999999998
"17583","Commodity Index AUD",2014-04-29 23:00:00,"104",1.3851,1.3879,1.3806,1.3812,55.0000000000006,-37.0000000000004,64.9999999999995
"17584","Commodity Index AUD",2014-04-28 23:00:00,"104",1.3837,1.3879,1.3815,1.3851,-39.0000000000001,-44.9999999999995,27.9999999999991
"17585","Commodity Index AUD",2014-04-25 23:00:00,"104",1.3831,1.3848,1.3827,1.3834,17.0000000000003,-19.0000000000001,44.9999999999995
"17586","Commodity Index AUD",2014-04-24 23:00:00,"104",1.3817,1.3843,1.3792,1.3831,2.99999999999967,-3.99999999999956,17.0000000000003
"17587","Commodity Index AUD",2014-04-23 23:00:00,"104",1.3805,1.3855,1.38,1.3817,14.0000000000007,-24.9999999999995,26.0000000000016
"17588","Commodity Index AUD",2014-04-22 23:00:00,"104",1.3793,1.3825,1.3785,1.3805,11.9999999999987,-5.00000000000167,49.9999999999989
"17589","Commodity Index AUD",2014-04-21 23:00:00,"104",1.3816,1.3831,1.3787,1.3793,12.0000000000009,-7.99999999999912,32.0000000000009
"17590","Commodity Index AUD",2014-04-18 23:00:00,"104",1.3814,1.3822,1.3809,1.3813,-20,-25.9999999999994,18.0000000000002
"17591","Commodity Index AUD",2014-04-17 23:00:00,"104",1.3816,1.3865,1.3811,1.3814,-0.99999999999989,-4.99999999999945,8.00000000000134
"17592","Commodity Index AUD",2014-04-16 23:00:00,"104",1.3815,1.3851,1.3804,1.3816,-1.99999999999978,-4.99999999999945,49.0000000000013
"17593","Commodity Index AUD",2014-04-15 23:00:00,"104",1.3821,1.3833,1.3791,1.3815,0.99999999999989,-10.9999999999988,36.0000000000005
"17594","Commodity Index AUD",2014-04-14 23:00:00,"104",1.3843,1.3863,1.3808,1.3821,-6.00000000000156,-30.0000000000011,11.9999999999987
"17595","Commodity Index AUD",2014-04-11 23:00:00,"104",1.3886,1.3906,1.3864,1.3885,-63.9999999999996,-77.0000000000004,-21.9999999999998
"17596","Commodity Index AUD",2014-04-10 23:00:00,"104",1.3855,1.3899,1.3836,1.3886,-0.99999999999989,-21.9999999999998,20
"17597","Commodity Index AUD",2014-04-09 23:00:00,"104",1.3797,1.3862,1.378,1.3855,31.000000000001,-19.0000000000001,43.9999999999996
"17598","Commodity Index AUD",2014-04-08 23:00:00,"104",1.3742,1.3812,1.3737,1.3797,58.0000000000003,-17.0000000000003,65.0000000000017
"17599","Commodity Index AUD",2014-04-07 23:00:00,"104",1.3697,1.3749,1.3694,1.3742,54.9999999999984,-5.00000000000167,69.9999999999989
"17600","Commodity Index AUD",2014-04-04 23:00:00,"104",1.372,1.3731,1.3673,1.3705,37.0000000000004,-11.000000000001,43.9999999999996
"17601","Commodity Index AUD",2014-04-03 23:00:00,"104",1.3767,1.3805,1.3698,1.372,-15.0000000000006,-47.0000000000015,10.9999999999988
"17602","Commodity Index AUD",2014-04-02 23:00:00,"104",1.3793,1.382,1.3753,1.3767,-46.9999999999993,-69.0000000000013,38.0000000000003
"17603","Commodity Index AUD",2014-04-01 23:00:00,"104",1.3769,1.3815,1.3769,1.3793,-25.9999999999994,-40,26.9999999999992
"17604","Commodity Index AUD",2014-03-31 23:00:00,"90.8",1.3755,1.3809,1.3725,1.3769,23.9999999999996,0,45.9999999999994
"17605","Commodity Index AUD",2014-03-28 23:00:00,"90.8",1.374,1.3773,1.3705,1.3752,17.0000000000003,-26.9999999999992,57.0000000000004
"17606","Commodity Index AUD",2014-03-27 23:00:00,"90.8",1.3781,1.3797,1.3729,1.374,11.9999999999987,-35.0000000000006,32.9999999999986
"17607","Commodity Index AUD",2014-03-26 23:00:00,"90.8",1.3826,1.3828,1.3777,1.3781,-40.9999999999999,-52.0000000000009,15.9999999999982
"17608","Commodity Index AUD",2014-03-25 23:00:00,"90.8",1.3839,1.3847,1.375,1.3826,-44.9999999999995,-49.0000000000013,1.99999999999978
"17609","Commodity Index AUD",2014-03-24 23:00:00,"90.8",1.3792,1.3876,1.376,1.3839,-12.9999999999986,-88.9999999999991,8.00000000000134
"17610","Commodity Index AUD",2014-03-21 23:00:00,"90.8",1.3779,1.3811,1.3766,1.3794,44.9999999999995,-34.0000000000007,81.9999999999999
"17611","Commodity Index AUD",2014-03-20 23:00:00,"90.8",1.3833,1.3845,1.3749,1.3779,15.0000000000006,-12.9999999999986,32.0000000000009
"17612","Commodity Index AUD",2014-03-19 23:00:00,"90.8",1.3934,1.3934,1.381,1.3833,-54.0000000000007,-83.9999999999996,12.0000000000009
"17613","Commodity Index AUD",2014-03-18 23:00:00,"90.8",1.3922,1.3943,1.388,1.3934,-101,-124,0
"17614","Commodity Index AUD",2014-03-17 23:00:00,"90.8",1.3903,1.3948,1.3879,1.3922,11.9999999999987,-42.000000000002,20.9999999999999
"17615","Commodity Index AUD",2014-03-14 23:00:00,"90.8",1.3868,1.3937,1.3848,1.3914,8.00000000000134,-35.0000000000006,34.0000000000007
"17616","Commodity Index AUD",2014-03-13 23:00:00,"90.8",1.3903,1.3967,1.3846,1.3868,45.9999999999994,-20,68.9999999999991
"17617","Commodity Index AUD",2014-03-12 23:00:00,"90.8",1.386,1.3914,1.3844,1.3903,-35.0000000000006,-57.0000000000004,63.9999999999996
"17618","Commodity Index AUD",2014-03-11 23:00:00,"90.8",1.3877,1.3879,1.3834,1.386,43.0000000000019,-15.9999999999982,54.0000000000007
"17619","Commodity Index AUD",2014-03-10 23:00:00,"90.8",1.3877,1.3898,1.3862,1.3877,-17.0000000000003,-42.9999999999997,1.99999999999978
"17620","Commodity Index AUD",2014-03-07 22:00:00,"90.8",1.3861,1.3915,1.3852,1.3875,1.99999999999978,-12.9999999999986,22.9999999999997
